class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,102.6599655,127.9848251,118.2889633,201.3367157,201.5385895,199.4385529,0.448762774,0.465984195,0.505974114,46.06996918,59.63890457,59.85115433,-44.63133621,-55.33942795,-58.66654205,5.518896103,18.12177849,2.046231508,0.968772888,0.927908182,0.980207384,5.004401684,4.816717148,3.90991354
0,102.6599655,127.9848251,118.2889633,201.3367157,201.5385895,199.4385529,0.448762774,0.465984195,0.505974114,46.06996918,59.63890457,59.85115433,-44.63133621,-55.33942795,-58.66654205,5.518896103,18.12177849,2.046231508,0.968772888,0.927908182,0.980207384,5.004401684,4.816717148,3.90991354
0,102.6628647,128.0595245,118.2195282,201.3624115,201.6095581,199.3632965,0.452409625,0.474210143,0.511401653,46.44566727,60.72712708,60.45766068,-44.79058838,-55.89648819,-59.20302582,6.680583,19.63700867,3.073546886,0.964365244,0.92045337,0.979247689,4.993681431,4.904706955,3.984689236
0,102.6628647,128.0595245,118.2195282,201.3624115,201.6095581,199.3632965,0.452409625,0.474210143,0.511401653,46.44566727,60.72712708,60.45766068,-44.79058838,-55.89648819,-59.20302582,6.680583,19.63700867,3.073546886,0.964365244,0.92045337,0.979247689,4.993681431,4.904706955,3.984689236
0,102.6628647,128.0595245,118.2195282,201.3624115,201.6095581,199.3632965,0.452409625,0.474210143,0.511401653,46.44566727,60.72712708,60.45766068,-44.79058838,-55.89648819,-59.20302582,6.680583,19.63700867,3.073546886,0.964365244,0.92045337,0.979247689,4.993681431,4.904706955,3.984689236
0,102.6628647,128.0595245,118.2195282,201.3624115,201.6095581,199.3632965,0.452409625,0.474210143,0.511401653,46.44566727,60.72712708,60.45766068,-44.79058838,-55.89648819,-59.20302582,6.680583,19.63700867,3.073546886,0.964365244,0.92045337,0.979247689,4.993681431,4.904706955,3.984689236
0,102.7313614,128.0046997,118.2434311,201.383728,201.638031,199.3908234,0.452092588,0.472439855,0.509832561,46.44408798,60.47452164,60.28435135,-44.75405121,-55.90206528,-58.99424744,5.978553772,18.6979332,2.285748243,0.963611364,0.924390376,0.978599668,5.024559975,4.890336037,4.110526085
0,102.7313614,128.0046997,118.2434311,201.383728,201.638031,199.3908234,0.452092588,0.472439855,0.509832561,46.44408798,60.47452164,60.28435135,-44.75405121,-55.90206528,-58.99424744,5.978553772,18.6979332,2.285748243,0.963611364,0.924390376,0.978599668,5.024559975,4.890336037,4.110526085
0,102.7313614,128.0046997,118.2434311,201.383728,201.638031,199.3908234,0.452092588,0.472439855,0.509832561,46.44408798,60.47452164,60.28435135,-44.75405121,-55.90206528,-58.99424744,5.978553772,18.6979332,2.285748243,0.963611364,0.924390376,0.978599668,5.024559975,4.890336037,4.110526085
0,102.7313614,128.0046997,118.2434311,201.383728,201.638031,199.3908234,0.452092588,0.472439855,0.509832561,46.44408798,60.47452164,60.28435135,-44.75405121,-55.90206528,-58.99424744,5.978553772,18.6979332,2.285748243,0.963611364,0.924390376,0.978599668,5.024559975,4.890336037,4.110526085
0,102.7155609,128.0092163,118.2982635,201.3763428,201.6542969,199.452713,0.447621256,0.469174713,0.509275436,45.97766876,60.05868912,60.24639893,-44.54413986,-55.66379547,-59.14454651,5.832101822,18.97018051,2.277777433,0.968821168,0.926823378,0.981710911,5.100964546,4.801679611,4.126634598
0,102.7155609,128.0092163,118.2982635,201.3763428,201.6542969,199.452713,0.447621256,0.469174713,0.509275436,45.97766876,60.05868912,60.24639893,-44.54413986,-55.66379547,-59.14454651,5.832101822,18.97018051,2.277777433,0.968821168,0.926823378,0.981710911,5.100964546,4.801679611,4.126634598
0,102.7155609,128.0092163,118.2982635,201.3763428,201.6542969,199.452713,0.447621256,0.469174713,0.509275436,45.97766876,60.05868912,60.24639893,-44.54413986,-55.66379547,-59.14454651,5.832101822,18.97018051,2.277777433,0.968821168,0.926823378,0.981710911,5.100964546,4.801679611,4.126634598
0,102.7155609,128.0092163,118.2982635,201.3763428,201.6542969,199.452713,0.447621256,0.469174713,0.509275436,45.97766876,60.05868912,60.24639893,-44.54413986,-55.66379547,-59.14454651,5.832101822,18.97018051,2.277777433,0.968821168,0.926823378,0.981710911,5.100964546,4.801679611,4.126634598
0,102.7305222,128.0343475,118.320549,201.4577942,201.6427612,199.490036,0.456213951,0.477639973,0.513567328,46.86709595,61.15432358,60.76556778,-45.26753616,-56.42137909,-59.54688644,7.151475906,19.94598007,3.493276596,0.965870321,0.922606528,0.979944527,5.109575748,4.782093525,3.985888243
0,102.7305222,128.0343475,118.320549,201.4577942,201.6427612,199.490036,0.456213951,0.477639973,0.513567328,46.86709595,61.15432358,60.76556778,-45.26753616,-56.42137909,-59.54688644,7.151475906,19.94598007,3.493276596,0.965870321,0.922606528,0.979944527,5.109575748,4.782093525,3.985888243
0,102.7305222,128.0343475,118.320549,201.4577942,201.6427612,199.490036,0.456213951,0.477639973,0.513567328,46.86709595,61.15432358,60.76556778,-45.26753616,-56.42137909,-59.54688644,7.151475906,19.94598007,3.493276596,0.965870321,0.922606528,0.979944527,5.109575748,4.782093525,3.985888243
0,102.7305222,128.0343475,118.320549,201.4577942,201.6427612,199.490036,0.456213951,0.477639973,0.513567328,46.86709595,61.15432358,60.76556778,-45.26753616,-56.42137909,-59.54688644,7.151475906,19.94598007,3.493276596,0.965870321,0.922606528,0.979944527,5.109575748,4.782093525,3.985888243
0,102.6876831,128.0623932,118.3438187,201.4237213,201.679718,199.4954071,0.453051776,0.469541103,0.510655046,46.52283859,60.13055801,60.43286896,-45.08095932,-55.77751541,-59.29078293,5.846507072,18.64782524,2.519648552,0.969007075,0.927606821,0.981101573,5.049259186,4.911092281,3.926490545
